3.941486775875091553e-02,8.977270871400833130e-02,-2.906034700572490692e-02,7.116973400115966797e-02,-3.351004421710968018e-02,-9.969011545181274414e-01,2.422040402889251709e-01,2.126705599948763847e-03,-6.624402999877929688e-01,-1.938508450984954834e-01,-1.537117213010787964e-01,-6.930389404296875000e-01,1.881032288074493408e-01,-3.299627304077148438e-01,-4.140170812606811523e-01,-1.941889822483062744e-01,-3.720485568046569824e-01,-4.203834533691406250e-01,-3.662370145320892334e-02,2.191608697175979614e-01,2.037177532911300659e-01,7.130964100360870361e-02,7.169719040393829346e-02,1.769260913133621216e-01,-4.573117941617965698e-02,4.224320873618125916e-02,5.580754205584526062e-02,1.918384246528148651e-02,1.182034797966480255e-02,6.106477230787277222e-02,7.888172864913940430e-01,1.126054883003234863e+00,-1.328319311141967773e+00,-4.311039745807647705e-01,6.246497631072998047e-01,-1.254210114479064941e+00,-3.143641948699951172e-01,-1.895607411861419678e-01,-2.449709922075271606e-01,1.688651144504547119e-01,-3.186826109886169434e-01,-1.070922762155532837e-01,-2.077759951353073120e-01,9.561624526977539062e-01,-1.813552498817443848e+00,2.972043156623840332e-01,1.081513762474060059e+00,-1.832079887390136719e+00,-5.778372287750244141e-02,7.203293442726135254e-01,-1.526773095130920410e+00,2.140895090997219086e-02,7.526097893714904785e-01,-1.561242699623107910e+00
4.056435823440551758e-02,-3.261289373040199280e-02,-3.466861695051193237e-02,2.777335606515407562e-02,-3.711395338177680969e-02,-9.989250302314758301e-01,2.297902405261993408e-01,9.507872164249420166e-02,-5.790164470672607422e-01,-1.711729466915130615e-01,-1.072054356336593628e-01,-6.234691143035888672e-01,1.753260791301727295e-01,-3.087987303733825684e-01,-3.981727361679077148e-01,-1.871343553066253662e-01,-3.563647866249084473e-01,-4.015691280364990234e-01,-1.918384246528148651e-02,2.546219229698181152e-01,2.158498317003250122e-01,5.193201825022697449e-02,1.459134668111801147e-01,1.610532850027084351e-01,-1.492076646536588669e-02,7.072831690311431885e-02,2.669056318700313568e-02,6.975942756980657578e-03,5.154446512460708618e-02,3.720502927899360657e-02,8.557718992233276367e-01,1.173601031303405762e+00,-1.366839766502380371e+00,-4.746603667736053467e-01,6.961154937744140625e-01,-1.344142913818359375e+00,-3.052060008049011230e-01,-2.525545656681060791e-01,-2.589653432369232178e-01,2.190729379653930664e-01,-3.306261897087097168e-01,-7.283972948789596558e-02,-2.186650931835174561e-01,9.740288853645324707e-01,-1.836035728454589844e+00,3.139429688453674316e-01,1.093400239944458008e+00,-1.841709971427917480e+00,-4.523176699876785278e-02,7.173434495925903320e-01,-1.518209934234619141e+00,2.369849942624568939e-02,7.368613481521606445e-01,-1.564741373062133789e+00
3.400986641645431519e-02,-1.476923227310180664e-01,-3.733948990702629089e-02,-2.108164690434932709e-02,-3.738249838352203369e-02,-9.990786314010620117e-01,2.244916856288909912e-01,1.849121600389480591e-01,-4.957822561264038086e-01,-1.530064046382904053e-01,-4.752843454480171204e-02,-5.620188713073730469e-01,1.722680628299713135e-01,-2.754329442977905273e-01,-3.972091674804687500e-01,-1.802613437175750732e-01,-3.277222514152526855e-01,-3.976831436157226562e-01,-2.712866757065057755e-03,2.226488590240478516e-01,2.203993499279022217e-01,4.127433151006698608e-02,1.763363331556320190e-01,1.609521806240081787e-01,-4.069299902766942978e-03,8.468019217252731323e-02,-5.156131926923990250e-03,2.557845786213874817e-02,6.975942850112915039e-02,-5.055031506344676018e-04,9.033939838409423828e-01,1.193670988082885742e+00,-1.405037403106689453e+00,-5.154661536216735840e-01,7.354570031166076660e-01,-1.440042972564697266e+00,-2.984817028045654297e-01,-3.556176126003265381e-01,-3.149354755878448486e-01,2.864231467247009277e-01,-3.760752081871032715e-01,-6.895890831947326660e-02,-2.288665324449539185e-01,9.838642477989196777e-01,-1.860010743141174316e+00,3.258484899997711182e-01,1.098417758941650391e+00,-1.851259350776672363e+00,-2.839421294629573822e-02,7.059811949729919434e-01,-1.517239689826965332e+00,2.537957392632961273e-02,7.110955715179443359e-01,-1.578733921051025391e+00
2.083691582083702087e-02,-2.410286068916320801e-01,-3.700097277760505676e-02,-6.734620779752731323e-02,-3.455689176917076111e-02,-9.971310496330261230e-01,2.242191731929779053e-01,2.635125517845153809e-01,-4.080458879470825195e-01,-1.416220963001251221e-01,2.749926969408988953e-02,-5.012164115905761719e-01,1.746599972248077393e-01,-2.439442723989486694e-01,-4.008424282073974609e-01,-1.733883321285247803e-01,-3.000788092613220215e-01,-3.984414339065551758e-01,-3.681747708469629288e-03,1.681977361440658569e-01,1.987638175487518311e-01,2.402824722230434418e-02,1.858313530683517456e-01,1.326440125703811646e-01,8.138599805533885956e-03,7.518516480922698975e-02,-1.860251463949680328e-02,1.240167580544948578e-02,6.665901094675064087e-02,-3.841823665425181389e-03,9.447816610336303711e-01,1.198917746543884277e+00,-1.439821720123291016e+00,-5.441384315490722656e-01,7.250591516494750977e-01,-1.535915613174438477e+00,-2.972863614559173584e-01,-4.954342544078826904e-01,-4.147512316703796387e-01,3.533933460712432861e-01,-4.635941088199615479e-01,-1.224324107170104980e-01,-2.360346019268035889e-01,9.812647700309753418e-01,-1.883978843688964844e+00,3.361954092979431152e-01,1.099729418754577637e+00,-1.859955430030822754e+00,-1.165166310966014862e-02,6.841014623641967773e-01,-1.530608057975769043e+00,2.567840926349163055e-02,6.761414408683776855e-01,-1.603687763214111328e+00
7.339216768741607666e-03,-2.877214550971984863e-01,-3.378562629222869873e-02,-1.034724786877632141e-01,-3.069988824427127838e-02,-9.941584467887878418e-01,2.267019450664520264e-01,3.071121573448181152e-01,-3.473696708679199219e-01,-1.381704509258270264e-01,8.835704624652862549e-02,-4.549627304077148438e-01,1.773244440555572510e-01,-2.208728045225143433e-01,-4.062291383743286133e-01,-1.662428081035614014e-01,-2.800653576850891113e-01,-4.007319211959838867e-01,1.685852929949760437e-02,8.022334426641464233e-02,1.346660405397415161e-01,3.100418951362371445e-03,1.536645144224166870e-01,1.076721698045730591e-01,6.975942756980657578e-03,4.340586811304092407e-02,-5.863836035132408142e-03,2.015272341668605804e-02,3.914279118180274963e-02,-3.841823665425181389e-03,9.773297309875488281e-01,1.210888743400573730e+00,-1.494223952293395996e+00,-5.517083406448364258e-01,6.590157747268676758e-01,-1.623541235923767090e+00,-3.286277353763580322e-01,-6.523023843765258789e-01,-5.655090808868408203e-01,4.230512976646423340e-01,-5.900053977966308594e-01,-2.458006441593170166e-01,-2.379270792007446289e-01,9.647539258003234863e-01,-1.905885338783264160e+00,3.443324267864227295e-01,1.102722167968750000e+00,-1.873556017875671387e+00,5.762824323028326035e-03,6.524986624717712402e-01,-1.561450123786926270e+00,1.784306578338146210e-02,6.369243860244750977e-01,-1.641377210617065430e+00
-1.237273914739489555e-03,-2.962031960487365723e-01,-2.926226146519184113e-02,-1.254785805940628052e-01,-2.829102426767349243e-02,-9.916928410530090332e-01,2.299113571643829346e-01,3.249153494834899902e-01,-3.145594596862792969e-01,-1.394421160221099854e-01,1.349541693925857544e-01,-4.191668033599853516e-01,1.789896786212921143e-01,-2.148172706365585327e-01,-4.068294763565063477e-01,-1.596423089504241943e-01,-2.734951376914978027e-01,-4.016324281692504883e-01,6.782166659832000732e-03,2.480335161089897156e-02,4.397877305746078491e-02,-7.557271514087915421e-03,9.921340644359588623e-02,7.815078645944595337e-02,5.425733514130115509e-03,9.688809514045715332e-04,-1.213207491673529148e-03,1.860251463949680328e-02,-9.688809514045715332e-04,-3.033018729183822870e-04,9.827432632446289062e-01,1.227043271064758301e+00,-1.572118759155273438e+00,-5.229467749595642090e-01,5.644935369491577148e-01,-1.671772718429565430e+00,-3.831444382667541504e-01,-7.813315391540527344e-01,-7.246606349945068359e-01,4.769143462181091309e-01,-7.326104640960693359e-01,-3.901163637638092041e-01,-2.307366877794265747e-01,9.411233663558959961e-01,-1.917943239212036133e+00,3.456858098506927490e-01,1.106760859489440918e+00,-1.893029689788818359e+00,1.922858692705631256e-02,6.168473958969116211e-01,-1.597529053688049316e+00,4.213890526443719864e-03,6.046671271324157715e-01,-1.681165218353271484e+00
-9.157741442322731018e-03,-2.720487117767333984e-01,-2.465203590691089630e-02,-1.402517408132553101e-01,-2.456126734614372253e-02,-9.898111820220947266e-01,2.320611178874969482e-01,3.237043023109436035e-01,-3.126952648162841797e-01,-1.405018270015716553e-01,1.662308722734451294e-01,-3.991837501525878906e-01,1.787777245044708252e-01,-2.242638915777206421e-01,-4.068294763565063477e-01,-1.489846408367156982e-01,-2.777037024497985840e-01,-4.014270305633544922e-01,7.557271514087915421e-03,-1.356433331966400146e-02,-2.648836374282836914e-02,3.875523689202964306e-04,4.650628939270973206e-02,1.749040745198726654e-02,-6.588390562683343887e-03,-3.836768493056297302e-02,-1.011006301268935204e-03,2.790377102792263031e-02,-1.957139559090137482e-02,1.112106838263571262e-03,9.791429042816162109e-01,1.230683922767639160e+00,-1.658600330352783203e+00,-4.779454171657562256e-01,4.890793561935424805e-01,-1.698496818542480469e+00,-4.429055154323577881e-01,-8.509941101074218750e-01,-8.629195690155029297e-01,5.092040896415710449e-01,-8.511581420898437500e-01,-5.186769962310791016e-01,-2.194863557815551758e-01,9.222698211669921875e-01,-1.924624204635620117e+00,3.447857201099395752e-01,1.107671022415161133e+00,-1.914650082588195801e+00,2.730102278292179108e-02,5.872104763984680176e-01,-1.629669189453125000e+00,-1.072637923061847687e-02,5.872514843940734863e-01,-1.715729951858520508e+00
-1.992798782885074615e-02,-2.334769517183303833e-01,-2.102559618651866913e-02,-1.458054482936859131e-01,-1.940937899053096771e-02,-9.891228675842285156e-01,2.334841191768646240e-01,3.141669631004333496e-01,-3.306722640991210938e-01,-1.380796134471893311e-01,1.699248105287551880e-01,-3.999261856079101562e-01,1.777180135250091553e-01,-2.482739537954330444e-01,-4.076982736587524414e-01,-1.392352879047393799e-01,-2.942352890968322754e-01,-4.014270305633544922e-01,0.000000000000000000e+00,-2.615978755056858063e-02,-5.995266884565353394e-02,7.944824174046516418e-03,-1.995894685387611389e-02,-1.516509335488080978e-02,-6.975942756980657578e-03,-6.859677284955978394e-02,-4.448427353054285049e-03,2.538467943668365479e-02,-5.561376363039016724e-02,1.920911832712590694e-03,9.712110757827758789e-01,1.206465840339660645e+00,-1.719966650009155273e+00,-4.347714781761169434e-01,4.452261328697204590e-01,-1.709231615066528320e+00,-4.970120787620544434e-01,-8.561311960220336914e-01,-9.550894498825073242e-01,5.142102241516113281e-01,-9.312571287155151367e-01,-6.171467304229736328e-01,-2.086928635835647583e-01,9.113065600395202637e-01,-1.927307844161987305e+00,3.428027629852294922e-01,1.101616501808166504e+00,-1.929991722106933594e+00,2.855255641043186188e-02,5.671856999397277832e-01,-1.654286623001098633e+00,-2.425302006304264069e-02,5.859671831130981445e-01,-1.738772392272949219e+00
-3.051167726516723633e-02,-1.871734559535980225e-01,-1.800222136080265045e-02,-1.453948020935058594e-01,-1.357844192534685135e-02,-9.892805218696594238e-01,2.317280471324920654e-01,3.009356856346130371e-01,-3.565951585769653320e-01,-1.333260238170623779e-01,1.550887376070022583e-01,-4.082037210464477539e-01,1.774757802486419678e-01,-2.777642607688903809e-01,-4.103363752365112305e-01,-1.302731335163116455e-01,-3.179425597190856934e-01,-4.018061161041259766e-01,-5.231957416981458664e-03,-3.216684609651565552e-02,-7.339905202388763428e-02,1.530831865966320038e-02,-4.941292852163314819e-02,-2.628616057336330414e-02,7.363495416939258575e-03,-8.061089366674423218e-02,-1.708600483834743500e-02,1.840873807668685913e-02,-7.189096510410308838e-02,2.022012340603396297e-04,9.740455150604248047e-01,1.179478764533996582e+00,-1.752198457717895508e+00,-3.994693160057067871e-01,4.319147467613220215e-01,-1.713445425033569336e+00,-5.319597721099853516e-01,-7.979695796966552734e-01,-9.969605207443237305e-01,5.002704262733459473e-01,-9.615135192871093750e-01,-6.850063800811767578e-01,-1.998673230409622192e-01,9.079787135124206543e-01,-1.928361415863037109e+00,3.435113728046417236e-01,1.094869732856750488e+00,-1.938049554824829102e+00,2.506760694086551666e-02,5.596216320991516113e-01,-1.671251535415649414e+00,-3.298994153738021851e-02,6.005076169967651367e-01,-1.749240159988403320e+00
-4.223715886473655701e-02,-1.375970542430877686e-01,-1.659042760729789734e-02,-1.400897204875946045e-01,-6.188788451254367828e-03,-9.901194572448730469e-01,2.295783460140228271e-01,2.893392443656921387e-01,-3.840661048889160156e-01,-1.315699517726898193e-01,1.359836608171463013e-01,-4.250274896621704102e-01,1.785960495471954346e-01,-3.072243332862854004e-01,-4.196723699569702148e-01,-1.356322467327117920e-01,-3.432546257972717285e-01,-4.023590087890625000e-01,1.123901922255754471e-02,-3.081041574478149414e-02,-7.329794764518737793e-02,8.332376368343830109e-03,-5.038180947303771973e-02,-6.925392895936965942e-02,3.294195281341671944e-03,-7.324740290641784668e-02,-3.892374038696289062e-02,-1.433943770825862885e-02,-4.185565933585166931e-02,2.325314329937100410e-03,9.762930870056152344e-01,1.180277705192565918e+00,-1.749836444854736328e+00,-3.734511435031890869e-01,4.380682110786437988e-01,-1.699718475341796875e+00,-5.481554269790649414e-01,-7.041260004043579102e-01,-9.945224523544311523e-01,4.787048697471618652e-01,-9.410643577575683594e-01,-7.195180654525756836e-01,-1.933627873659133911e-01,9.095170497894287109e-01,-1.924929618835449219e+00,3.440732657909393311e-01,1.095069408416748047e+00,-1.937459111213684082e+00,1.967621780931949615e-02,5.647339224815368652e-01,-1.679879546165466309e+00,-3.703885525465011597e-02,6.239684820175170898e-01,-1.748630642890930176e+00
